date,Natural Gas,Wind,Coal,Solar,Water,Nuclear
2021-07-25T17:00:00Z,29629,3330,12142,6519,129,4998
2021-07-25T16:00:00Z,23925,4930,12048,6311,120,4997
2021-07-25T15:00:00Z,19595,5763,12004,5532,83,4996
2021-07-25T14:00:00Z,17199,7436,10786,3328,48,4996
2021-07-25T13:00:00Z,15990,10465,8898,629,49,4995
2021-07-25T12:00:00Z,15594,11824,8467,3,48,4995
2021-07-25T11:00:00Z,15376,13291,7791,0,48,4995
2021-07-25T10:00:00Z,15055,15089,7188,0,48,4993
2021-07-25T09:00:00Z,15019,16075,7643,0,48,4993
2021-07-25T08:00:00Z,15035,16708,8707,0,48,4993
2021-07-25T07:00:00Z,15484,16719,10356,0,48,4992
2021-07-25T06:00:00Z,16994,16871,11552,0,48,4992
2021-07-25T05:00:00Z,20158,16606,11950,0,48,4992
2021-07-25T04:00:00Z,24865,15368,11887,0,50,4991
2021-07-25T03:00:00Z,30470,13228,11998,0,86,5000
2021-07-25T02:00:00Z,35501,10468,12069,136,86,4992
2021-07-25T01:00:00Z,39194,8306,11954,1742,87,4992
2021-07-25T00:00:00Z,41061,7144,11841,3383,106,4992
2021-07-24T23:00:00Z,41896,6390,11758,4251,106,4992
2021-07-24T22:00:00Z,41791,5895,11675,4995,106,4992
2021-07-24T21:00:00Z,40134,6046,11605,5627,107,4993
2021-07-24T20:00:00Z,37944,6386,11645,6047,106,4994
2021-07-24T19:00:00Z,34608,7106,11586,6495,86,4996
2021-07-24T18:00:00Z,30613,8404,11468,6577,104,4996
2021-07-24T17:00:00Z,24855,10466,11542,6641,114,4996
2021-07-24T16:00:00Z,19601,12203,11124,6636,155,4998
2021-07-24T15:00:00Z,16293,12656,10668,5831,48,4998
2021-07-24T14:00:00Z,15478,11749,10536,3729,48,4997
2021-07-24T13:00:00Z,15043,13735,9319,601,48,4996
2021-07-24T12:00:00Z,14724,14272,9282,2,48,4996
2021-07-24T11:00:00Z,14316,15261,8853,0,48,4998
2021-07-24T10:00:00Z,14101,16770,7917,0,48,4995
2021-07-24T09:00:00Z,14102,17583,7902,0,48,4995
2021-07-24T08:00:00Z,14140,18389,8522,0,48,4994
2021-07-24T07:00:00Z,14529,19012,9407,0,48,4995
2021-07-24T06:00:00Z,16024,19398,10048,0,48,4998
2021-07-24T05:00:00Z,18207,19513,11059,0,48,4991
2021-07-24T04:00:00Z,22006,18989,11197,0,49,4991
2021-07-24T03:00:00Z,25960,17771,11556,0,86,4989
2021-07-24T02:00:00Z,30106,15143,11905,178,86,4988
2021-07-24T01:00:00Z,31341,15065,11989,1749,89,4986
2021-07-24T00:00:00Z,31823,14690,12131,3949,106,4986
2021-07-23T23:00:00Z,33118,13540,12137,5048,106,4986
2021-07-23T22:00:00Z,33698,12908,12157,5254,106,4987
2021-07-23T21:00:00Z,33215,12436,12156,5601,106,4988
2021-07-23T20:00:00Z,31869,12146,12074,6076,106,4989
2021-07-23T19:00:00Z,29439,12351,11942,6382,87,4991
2021-07-23T18:00:00Z,26250,13045,11766,6360,86,4992
2021-07-23T17:00:00Z,22619,13942,11781,6037,128,4993
2021-07-23T16:00:00Z,19000,15095,11244,5699,115,4995
2021-07-23T15:00:00Z,16027,14901,11406,4765,48,4995
2021-07-23T14:00:00Z,16381,13087,11303,2492,48,4995
2021-07-23T13:00:00Z,15107,14643,10290,465,48,4994
2021-07-23T12:00:00Z,14116,15571,9563,4,48,4993
2021-07-23T11:00:00Z,13723,16312,7842,0,48,4993
2021-07-23T10:00:00Z,13553,17012,6557,0,48,4993
2021-07-23T09:00:00Z,13517,17275,6654,0,48,4992
2021-07-23T08:00:00Z,13507,17368,7478,0,48,4990
2021-07-23T07:00:00Z,13582,17652,8691,0,48,4990
2021-07-23T06:00:00Z,14381,18091,9833,0,48,4990
2021-07-23T05:00:00Z,16256,17375,11630,0,48,4990
2021-07-23T04:00:00Z,20523,16374,11941,0,51,4990
2021-07-23T03:00:00Z,25817,14207,12064,0,86,4989
2021-07-23T02:00:00Z,30222,11112,12145,284,86,4989
2021-07-23T01:00:00Z,31733,9270,12172,2606,86,4988
2021-07-23T00:00:00Z,33236,7981,12200,4619,106,4989
2021-07-22T23:00:00Z,34891,7514,12159,5377,106,4988
2021-07-22T22:00:00Z,35621,7565,12154,5627,140,4989
2021-07-22T21:00:00Z,34535,7936,12162,5956,125,4991
2021-07-22T20:00:00Z,33881,7800,12153,5901,133,4994
2021-07-22T19:00:00Z,32259,7224,12127,6154,87,5008
2021-07-22T18:00:00Z,29330,7166,12055,6325,90,4997
2021-07-22T17:00:00Z,26106,6848,12082,6381,131,4997
2021-07-22T16:00:00Z,23567,5595,12033,6304,116,4997
2021-07-22T15:00:00Z,21302,4444,12091,5639,50,4996
2021-07-22T14:00:00Z,20230,4761,11520,3555,50,4996
2021-07-22T13:00:00Z,19721,6291,10980,654,50,4996
2021-07-22T12:00:00Z,18421,6997,11017,4,51,4996
2021-07-22T11:00:00Z,16373,7865,10535,0,50,4996
2021-07-22T10:00:00Z,15284,8814,9756,0,51,4995
2021-07-22T09:00:00Z,14774,9760,9553,0,51,4994
2021-07-22T08:00:00Z,15271,10064,9905,0,51,4994
2021-07-22T07:00:00Z,15847,10239,10898,0,51,4994
2021-07-22T06:00:00Z,17357,10664,11236,0,51,4990
2021-07-22T05:00:00Z,20595,10161,11813,0,51,4989
2021-07-22T04:00:00Z,25266,8942,12051,0,52,4988
2021-07-22T03:00:00Z,30534,6893,12156,0,89,4987
2021-07-22T02:00:00Z,34697,4392,12219,247,89,4986
2021-07-22T01:00:00Z,35185,3827,12319,2333,92,4985
2021-07-22T00:00:00Z,35304,3978,12327,4423,109,4986
2021-07-21T23:00:00Z,35468,3904,12323,5422,109,4988
2021-07-21T22:00:00Z,36068,2828,12307,5798,109,4989
2021-07-21T21:00:00Z,35793,2513,12309,5834,110,4988
2021-07-21T20:00:00Z,35329,3061,12250,5805,109,4989
2021-07-21T19:00:00Z,35647,2099,12006,5862,98,4991
2021-07-21T18:00:00Z,34566,1067,11922,6021,150,4999
2021-07-21T17:00:00Z,32774,842,11771,5816,160,5001
2021-07-21T16:00:00Z,28984,1000,11735,6096,167,4997
2021-07-21T15:00:00Z,25908,819,11746,5418,53,4996
2021-07-21T14:00:00Z,24792,1071,11207,3357,52,4993
2021-07-21T13:00:00Z,24911,1658,10852,644,52,4991
2021-07-21T12:00:00Z,24135,2081,10850,3,52,4990
2021-07-21T11:00:00Z,22399,2582,10705,0,52,4989
2021-07-21T10:00:00Z,21085,3137,10646,0,52,4989
2021-07-21T09:00:00Z,20746,3597,10434,0,51,4988
2021-07-21T08:00:00Z,21064,4292,10415,0,51,4987
2021-07-21T07:00:00Z,21830,5035,10541,0,51,4985
2021-07-21T06:00:00Z,23078,5594,11165,0,52,4985
2021-07-21T05:00:00Z,25810,5779,11698,0,89,4985
2021-07-21T04:00:00Z,29280,5901,11792,0,89,4985
2021-07-21T03:00:00Z,32911,5673,11828,22,89,4985
2021-07-21T02:00:00Z,35375,4992,11971,293,88,4985
2021-07-21T01:00:00Z,35258,5412,11929,2519,88,4986
2021-07-21T00:00:00Z,34867,6065,11918,4841,88,4990
2021-07-20T23:00:00Z,35146,6415,11962,5517,88,4986
2021-07-20T22:00:00Z,35442,6318,11739,5770,88,4987
2021-07-20T21:00:00Z,35322,5492,11536,6007,85,4988
2021-07-20T20:00:00Z,35108,4641,11317,5743,51,4988
2021-07-20T19:00:00Z,34279,4033,11031,5546,58,4988
2021-07-20T18:00:00Z,32173,3374,10917,5779,113,4989
2021-07-20T17:00:00Z,29685,2767,10934,6054,154,4990
2021-07-20T16:00:00Z,27928,1691,10753,5601,148,4990
2021-07-20T15:00:00Z,25329,1853,10757,4985,71,4990
2021-07-20T14:00:00Z,24861,1481,10876,3184,69,4990
2021-07-20T13:00:00Z,25257,1954,10728,585,51,4989
2021-07-20T12:00:00Z,24238,2602,10680,4,51,4989
2021-07-20T11:00:00Z,22361,2970,10653,0,88,4989
2021-07-20T10:00:00Z,21191,3270,10660,0,87,4988
2021-07-20T09:00:00Z,20913,3686,10663,0,50,4987
2021-07-20T08:00:00Z,21188,4184,10833,0,50,4986
2021-07-20T07:00:00Z,22288,4377,10933,0,69,4986
2021-07-20T06:00:00Z,23638,4775,11282,0,52,4988
2021-07-20T05:00:00Z,25008,5563,12237,0,51,4988
2021-07-20T04:00:00Z,28033,6042,12260,0,66,4991
2021-07-20T03:00:00Z,31329,5597,12203,0,88,4992
2021-07-20T02:00:00Z,33274,5167,12252,211,88,4992
2021-07-20T01:00:00Z,34238,5248,12264,1618,88,4991
2021-07-20T00:00:00Z,34093,5750,12210,3458,88,4991
2021-07-19T23:00:00Z,35502,5633,12113,4281,87,4993
2021-07-19T22:00:00Z,37175,4977,12013,4776,87,4993
2021-07-19T21:00:00Z,38755,3815,12042,5015,107,4993
2021-07-19T20:00:00Z,38713,2637,12132,5242,135,4992
2021-07-19T19:00:00Z,37852,1486,12221,4973,136,4994
2021-07-19T18:00:00Z,35754,1355,12207,4985,138,4994
2021-07-19T17:00:00Z,33401,1191,12228,5012,178,4993
2021-07-19T16:00:00Z,30282,1671,12172,5018,180,4994
2021-07-19T15:00:00Z,27445,2380,12210,4354,70,4995
2021-07-19T14:00:00Z,26310,2759,11712,2701,69,4995
2021-07-19T13:00:00Z,25684,3712,11337,468,50,4995
2021-07-19T12:00:00Z,25054,3847,11304,1,50,4994
2021-07-19T11:00:00Z,23708,4078,11244,0,50,4994
2021-07-19T10:00:00Z,22423,4478,11221,0,50,4993
2021-07-19T09:00:00Z,21914,5244,11203,0,50,4993
2021-07-19T08:00:00Z,21769,6601,11155,0,69,4992
2021-07-19T07:00:00Z,22251,7712,11297,0,51,4991
2021-07-19T06:00:00Z,24127,7717,11821,0,50,4990
2021-07-19T05:00:00Z,26931,7749,12123,0,50,4989
2021-07-19T04:00:00Z,31054,7383,12099,0,51,4987
2021-07-19T03:00:00Z,35840,5874,12030,17,88,4988
2021-07-19T02:00:00Z,37828,5586,11996,373,88,4990
2021-07-19T01:00:00Z,37880,5870,12208,1764,88,4985
2021-07-19T00:00:00Z,39112,4422,12282,3216,88,4985
2021-07-18T23:00:00Z,39391,3715,12138,4457,88,4985
2021-07-18T22:00:00Z,39342,3379,11967,5415,87,4986
2021-07-18T21:00:00Z,39726,2315,12024,5609,87,4988
2021-07-18T20:00:00Z,38702,1861,11956,6016,87,4989
2021-07-18T19:00:00Z,36922,1601,12053,5865,87,4991
2021-07-18T18:00:00Z,34281,1656,12063,5434,131,4995
2021-07-18T17:00:00Z,30812,2245,11915,4947,150,4997
2021-07-18T16:00:00Z,26528,3389,11664,4523,136,4998
2021-07-18T15:00:00Z,22193,4537,11535,4118,69,4999
2021-07-18T14:00:00Z,20918,4436,10859,2734,67,4999
2021-07-18T13:00:00Z,19964,5768,10072,517,50,4999
2021-07-18T12:00:00Z,19250,6410,10131,4,50,4998
2021-07-18T11:00:00Z,18508,6610,11068,0,50,4997
2021-07-18T10:00:00Z,18638,7072,11058,0,50,4996
2021-07-18T09:00:00Z,18847,8176,10705,0,50,4995
2021-07-18T08:00:00Z,18698,9797,10599,0,54,4995
2021-07-18T07:00:00Z,19187,11281,10492,0,70,4995
2021-07-18T06:00:00Z,20348,12222,10902,0,50,4994
2021-07-18T05:00:00Z,22857,12247,11599,0,50,4993
2021-07-18T04:00:00Z,27360,10927,11491,0,86,4992
2021-07-18T03:00:00Z,30234,11146,11463,0,89,4993
2021-07-18T02:00:00Z,32674,10498,11490,248,88,4992
2021-07-18T01:00:00Z,32696,10679,11432,2608,89,4991
2021-07-18T00:00:00Z,32641,10649,11554,4958,88,4990
2021-07-17T23:00:00Z,33917,9864,11522,5797,88,4990
2021-07-17T22:00:00Z,34479,9055,11476,6020,88,4991
2021-07-17T21:00:00Z,34851,7712,11500,6155,88,4993
2021-07-17T20:00:00Z,34695,6461,11415,6281,89,4997
2021-07-17T19:00:00Z,34031,5483,11316,6258,89,5000
2021-07-17T18:00:00Z,31641,5268,11331,6447,90,5003
2021-07-17T17:00:00Z,27796,6416,11244,6218,151,5005
2021-07-17T16:00:00Z,22547,9275,10666,5583,142,5005
2021-07-17T15:00:00Z,19404,11536,9184,4198,70,5007
2021-07-17T14:00:00Z,18017,10292,9360,2709,69,5007
2021-07-17T13:00:00Z,16723,11632,8640,653,50,5007
2021-07-17T12:00:00Z,15377,13515,8309,6,50,5007
2021-07-17T11:00:00Z,14510,14684,8079,0,50,5007
2021-07-17T10:00:00Z,14086,15251,8329,0,50,5006
2021-07-17T09:00:00Z,14244,15820,8500,0,50,5005
2021-07-17T08:00:00Z,14395,16636,8900,0,50,5005
2021-07-17T07:00:00Z,14911,17275,9441,0,69,5004
2021-07-17T06:00:00Z,15740,17951,10356,0,51,5003
2021-07-17T05:00:00Z,18465,17418,11256,0,50,5002
2021-07-17T04:00:00Z,23082,16072,11160,0,51,5002
2021-07-17T03:00:00Z,28585,13493,11126,0,88,5001
2021-07-17T02:00:00Z,31953,11275,11273,232,89,5001
2021-07-17T01:00:00Z,32189,10874,11374,2405,89,5001
2021-07-17T00:00:00Z,32321,10606,11437,4494,89,5000
2021-07-16T23:00:00Z,33180,10056,11382,5563,88,5000
2021-07-16T22:00:00Z,33872,9623,11334,5720,89,5000
2021-07-16T21:00:00Z,33583,9252,11248,5931,89,5001
2021-07-16T20:00:00Z,32552,8827,11178,6247,88,5001
2021-07-16T19:00:00Z,31118,8977,11082,6098,88,5000
2021-07-16T18:00:00Z,28659,9709,11078,5799,89,5000
2021-07-16T17:00:00Z,26036,10610,11004,5157,116,5001
2021-07-16T16:00:00Z,23122,11341,10807,4514,179,5001
2021-07-16T15:00:00Z,20968,10641,10751,3824,70,5001
2021-07-16T14:00:00Z,21421,8818,10321,2253,69,5001
2021-07-16T13:00:00Z,20070,9658,10173,387,50,5001
2021-07-16T12:00:00Z,18410,10768,10158,5,50,5001
2021-07-16T11:00:00Z,15436,12940,9788,0,50,5000
2021-07-16T10:00:00Z,13340,14803,9454,0,50,4999
2021-07-16T09:00:00Z,12705,16137,9207,0,50,4998
2021-07-16T08:00:00Z,12777,17330,9108,0,50,4998
2021-07-16T07:00:00Z,13498,18095,9406,0,70,4998
2021-07-16T06:00:00Z,14496,18626,10310,0,50,4997
2021-07-16T05:00:00Z,16454,19020,11130,0,50,4997
2021-07-16T04:00:00Z,20351,18431,11216,0,50,4997
2021-07-16T03:00:00Z,24541,17314,11259,0,88,4997
2021-07-16T02:00:00Z,27975,15058,11276,290,87,4997
2021-07-16T01:00:00Z,28116,14583,11300,2733,88,4997
2021-07-16T00:00:00Z,28449,14049,11304,4979,88,4997
2021-07-15T23:00:00Z,30312,12738,11297,5777,88,4998
2021-07-15T22:00:00Z,31249,11736,11306,6179,88,4998
2021-07-15T21:00:00Z,30200,12033,11313,6402,87,5005
2021-07-15T20:00:00Z,29184,12262,11280,6404,87,5000
2021-07-15T19:00:00Z,27473,12161,11213,6528,88,5000
2021-07-15T18:00:00Z,24593,12564,11059,6403,89,5002
2021-07-15T17:00:00Z,20966,13494,10623,6355,108,5001
2021-07-15T16:00:00Z,17699,15273,10194,5054,140,5002
2021-07-15T15:00:00Z,14715,15656,10449,4159,71,5003
2021-07-15T14:00:00Z,14451,13798,10284,3185,65,5002
2021-07-15T13:00:00Z,14476,14331,9848,566,50,5002
2021-07-15T12:00:00Z,13441,15484,9060,5,45,5001
2021-07-15T11:00:00Z,12316,16283,7834,0,47,5000
2021-07-15T10:00:00Z,12057,16977,6529,0,50,5000
2021-07-15T09:00:00Z,11816,17968,5902,0,50,5000
2021-07-15T08:00:00Z,11801,18890,5859,0,50,4999
2021-07-15T07:00:00Z,12099,19512,6363,0,69,5000
2021-07-15T06:00:00Z,12676,19551,7988,0,50,4997
2021-07-15T05:00:00Z,14200,19276,9549,0,87,4996
2021-07-15T04:00:00Z,16673,18872,11027,0,88,4995
2021-07-15T03:00:00Z,19747,18809,11247,0,88,4996
2021-07-15T02:00:00Z,22526,17819,11209,422,88,4992
2021-07-15T01:00:00Z,23560,16770,10919,2831,87,4991
2021-07-15T00:00:00Z,24620,16066,10887,4689,87,4990
2021-07-14T23:00:00Z,25777,15473,10997,5783,87,4999
2021-07-14T22:00:00Z,26117,15273,11061,6052,87,4994
2021-07-14T21:00:00Z,26003,15157,10970,6015,88,4995
2021-07-14T20:00:00Z,25511,15366,11268,5353,95,4997
2021-07-14T19:00:00Z,24610,15113,11271,4911,128,5001
2021-07-14T18:00:00Z,22760,15195,11279,4322,129,5009
2021-07-14T17:00:00Z,20390,15025,11108,4082,148,5007
2021-07-14T16:00:00Z,16691,15922,10839,3740,139,5006
2021-07-14T15:00:00Z,14227,14802,10256,4112,107,5004
2021-07-14T14:00:00Z,14606,12061,10384,2814,108,5004
2021-07-14T13:00:00Z,14082,12333,9868,754,88,5004
2021-07-14T12:00:00Z,13625,12793,9207,8,87,5004
2021-07-14T11:00:00Z,12719,13741,7799,0,87,5004
2021-07-14T10:00:00Z,12069,14797,6543,0,88,5003
2021-07-14T09:00:00Z,11942,15787,5939,0,87,5003
2021-07-14T08:00:00Z,11977,16735,5983,0,89,5003
2021-07-14T07:00:00Z,12229,17787,6444,0,107,5002
2021-07-14T06:00:00Z,13216,17778,7870,0,88,5001
2021-07-14T05:00:00Z,15597,17718,8956,0,87,5000
2021-07-14T04:00:00Z,18572,16978,10436,0,88,5000
2021-07-14T03:00:00Z,22762,14702,11500,0,88,4999
2021-07-14T02:00:00Z,26866,11669,11518,419,87,4997
2021-07-14T01:00:00Z,26344,11779,11385,3125,88,4997
2021-07-14T00:00:00Z,26434,11787,11394,5281,107,4997
2021-07-13T23:00:00Z,28259,11050,11519,5899,107,4996
2021-07-13T22:00:00Z,29640,10551,11555,6099,107,4997
2021-07-13T21:00:00Z,30615,10231,11520,6291,107,4999
2021-07-13T20:00:00Z,32125,9109,11543,6435,107,5000
2021-07-13T19:00:00Z,32547,7149,11519,6496,87,5004
2021-07-13T18:00:00Z,30807,6064,11472,6569,128,5006
2021-07-13T17:00:00Z,27021,6623,11483,6359,130,5008
2021-07-13T16:00:00Z,22524,7933,11230,5913,123,5008
2021-07-13T15:00:00Z,19516,7993,10952,5126,87,5009
2021-07-13T14:00:00Z,19006,7311,10476,3185,87,5009
2021-07-13T13:00:00Z,17251,9283,10132,703,87,5009
2021-07-13T12:00:00Z,16467,9847,9679,8,87,5008
2021-07-13T11:00:00Z,15814,9886,8585,0,88,5007
2021-07-13T10:00:00Z,15156,10491,7654,0,88,5007
2021-07-13T09:00:00Z,14999,11285,7137,0,88,5006
2021-07-13T08:00:00Z,15055,11849,7386,0,88,5005
2021-07-13T07:00:00Z,16043,11414,8308,0,88,5005
2021-07-13T06:00:00Z,18017,10693,9239,0,87,5004
2021-07-13T05:00:00Z,20234,10167,10564,0,88,5004
2021-07-13T04:00:00Z,24034,10151,10549,0,88,5003
2021-07-13T03:00:00Z,27459,9903,10594,0,88,5002
2021-07-13T02:00:00Z,29087,9155,10624,312,88,5002
2021-07-13T01:00:00Z,27795,10094,10461,2556,89,5000
2021-07-13T00:00:00Z,26666,11434,10009,4324,107,5002
2021-07-12T23:00:00Z,27693,11858,9633,4485,108,5006
2021-07-12T22:00:00Z,30345,9291,9987,5103,108,5008
2021-07-12T21:00:00Z,34562,6081,10118,5344,85,5009
2021-07-12T20:00:00Z,35873,5112,10030,5618,50,5011
2021-07-12T19:00:00Z,34331,5283,10016,5693,39,5012
2021-07-12T18:00:00Z,33413,4471,10104,5271,39,5014
2021-07-12T17:00:00Z,31295,3903,10665,5401,39,5015
2021-07-12T16:00:00Z,28737,3389,10397,5523,74,5016
2021-07-12T15:00:00Z,25978,2998,10762,4963,40,5016
2021-07-12T14:00:00Z,24800,2828,10762,3340,40,5017
2021-07-12T13:00:00Z,24317,3671,10782,704,40,5016
2021-07-12T12:00:00Z,22667,4186,10764,9,39,5016
2021-07-12T11:00:00Z,21748,3854,10708,0,39,5016
2021-07-12T10:00:00Z,21280,3555,10632,2,39,5016
2021-07-12T09:00:00Z,21411,3509,10600,0,39,5015
2021-07-12T08:00:00Z,21842,4085,10600,0,39,5015
2021-07-12T07:00:00Z,22750,4699,10573,0,39,5015
2021-07-12T06:00:00Z,24333,5476,10562,0,39,5014
2021-07-12T05:00:00Z,26952,5936,10643,0,39,5014
2021-07-12T04:00:00Z,29223,6810,11338,0,39,5014
2021-07-12T03:00:00Z,30509,8671,11486,2,39,5014
2021-07-12T02:00:00Z,32264,8411,11512,118,39,5014
2021-07-12T01:00:00Z,33138,9132,11528,683,42,5014
2021-07-12T00:00:00Z,33926,9158,11508,1727,58,5015
2021-07-11T23:00:00Z,35246,7559,11516,2701,59,5014
2021-07-11T22:00:00Z,34807,7002,11457,3346,59,5015
2021-07-11T21:00:00Z,32477,7053,11434,4149,58,5016
2021-07-11T20:00:00Z,30748,6413,11449,4977,59,5017
2021-07-11T19:00:00Z,28626,6160,11434,5124,39,5017
2021-07-11T18:00:00Z,25379,6271,11342,5333,39,5019
2021-07-11T17:00:00Z,23323,6819,10375,4835,58,5018
2021-07-11T16:00:00Z,20933,7534,9124,4180,86,5019
2021-07-11T15:00:00Z,19123,7007,8862,3650,67,5019
2021-07-11T14:00:00Z,17919,7114,8834,2069,39,5019
2021-07-11T13:00:00Z,17239,8640,8209,381,39,5018
2021-07-11T12:00:00Z,17796,7534,9134,2,39,5018
2021-07-11T11:00:00Z,17961,7984,9030,0,39,5017
2021-07-11T10:00:00Z,16676,10020,8947,0,39,5017
2021-07-11T09:00:00Z,16582,11992,8709,0,39,5017
2021-07-11T08:00:00Z,16474,14010,8371,0,39,5017
2021-07-11T07:00:00Z,16916,15202,8625,0,39,5016
2021-07-11T06:00:00Z,17858,15485,9682,0,39,5016
2021-07-11T05:00:00Z,19842,14387,11196,0,39,5016
2021-07-11T04:00:00Z,23541,13434,11380,0,39,5016
2021-07-11T03:00:00Z,27896,11568,11265,0,58,5015
2021-07-11T02:00:00Z,31488,9035,11367,458,67,5015
2021-07-11T01:00:00Z,31386,8110,11357,3372,41,5015
2021-07-11T00:00:00Z,31367,7841,11346,5284,58,5015
2021-07-10T23:00:00Z,31197,8966,11304,5553,58,5015
2021-07-10T22:00:00Z,29828,10267,11288,5515,59,5025
2021-07-10T21:00:00Z,28395,11100,11289,5592,58,5018
2021-07-10T20:00:00Z,25893,12119,11156,5614,59,5034
2021-07-10T19:00:00Z,25225,11478,10892,5298,39,5032
2021-07-10T18:00:00Z,23392,11409,11006,5104,39,5018
2021-07-10T17:00:00Z,21584,10437,11082,4727,39,5020
2021-07-10T16:00:00Z,20825,9350,10709,3849,73,5021
2021-07-10T15:00:00Z,18365,9346,10409,3459,39,5021
2021-07-10T14:00:00Z,17217,8631,9764,2777,57,5021
2021-07-10T13:00:00Z,17434,8242,9658,664,66,5021
2021-07-10T12:00:00Z,15772,9164,9876,4,39,5022
2021-07-10T11:00:00Z,14303,10162,10141,0,39,5021
2021-07-10T10:00:00Z,13719,10750,10070,0,39,5022
2021-07-10T09:00:00Z,13463,11936,9786,0,39,5021
2021-07-10T08:00:00Z,12901,13125,9456,0,45,5021
2021-07-10T07:00:00Z,13412,14446,9016,0,39,5020
2021-07-10T06:00:00Z,15398,13867,9476,0,39,5019
2021-07-10T05:00:00Z,18300,12330,10526,0,39,5019
2021-07-10T04:00:00Z,22089,10629,10910,0,39,5019
2021-07-10T03:00:00Z,25789,8785,11036,0,39,5019
2021-07-10T02:00:00Z,26218,8411,11072,552,39,5019
2021-07-10T01:00:00Z,24114,8753,11074,3393,40,5019
2021-07-10T00:00:00Z,23036,8875,10926,5292,94,5019
2021-07-09T23:00:00Z,23491,9092,10742,5492,59,5019
2021-07-09T22:00:00Z,23595,8352,10873,5667,59,5019
2021-07-09T21:00:00Z,23686,7308,10871,5884,59,5020
2021-07-09T20:00:00Z,24490,6292,10913,5979,59,5019
2021-07-09T19:00:00Z,25645,5287,11170,5919,39,5020
2021-07-09T18:00:00Z,24686,4907,11215,5851,39,5020
2021-07-09T17:00:00Z,23247,4959,10918,5699,39,5020
2021-07-09T16:00:00Z,21733,5413,10492,5433,73,5019
2021-07-09T15:00:00Z,20470,6015,9801,4989,39,5019
2021-07-09T14:00:00Z,20285,5665,9445,3736,39,5018
2021-07-09T13:00:00Z,20566,6712,9453,959,39,5019
2021-07-09T12:00:00Z,20192,7821,8982,11,58,5019
2021-07-09T11:00:00Z,18698,8767,8539,0,86,5018
2021-07-09T10:00:00Z,17450,9326,8438,0,85,5019
2021-07-09T09:00:00Z,16962,10381,7958,0,65,5018
2021-07-09T08:00:00Z,17073,11145,8172,0,39,5018
2021-07-09T07:00:00Z,17906,11769,8373,1,39,5018
2021-07-09T06:00:00Z,18788,12629,8931,0,39,5018
2021-07-09T05:00:00Z,20652,12857,10204,0,39,5017
2021-07-09T04:00:00Z,24361,11668,11182,0,39,5017
2021-07-09T03:00:00Z,29533,9304,11311,0,39,5017
2021-07-09T02:00:00Z,32725,7281,11325,450,39,5017
2021-07-09T01:00:00Z,33337,5875,11333,3081,39,5016
2021-07-09T00:00:00Z,34249,5024,11345,4693,77,5016
2021-07-08T23:00:00Z,35838,4403,11347,5148,86,5016
2021-07-08T22:00:00Z,36704,3759,11396,5429,59,5016
2021-07-08T21:00:00Z,37213,3023,11207,5515,59,5015
2021-07-08T20:00:00Z,36992,2509,10911,5561,60,5014
2021-07-08T19:00:00Z,35898,1989,10824,5521,40,5014
2021-07-08T18:00:00Z,34597,1621,10816,5277,39,5015
2021-07-08T17:00:00Z,31486,1401,10924,5594,39,5015
2021-07-08T16:00:00Z,28310,1258,10708,6056,39,5014
2021-07-08T15:00:00Z,25686,1297,10639,5694,39,5015
2021-07-08T14:00:00Z,24856,1561,10094,4021,73,5014
2021-07-08T13:00:00Z,25380,2192,9742,988,39,5014
2021-07-08T12:00:00Z,24028,3115,9661,11,39,5014
2021-07-08T11:00:00Z,22804,3498,9523,0,39,5014
2021-07-08T10:00:00Z,22140,3283,9544,0,39,5014
2021-07-08T09:00:00Z,22039,3577,9609,0,39,5013
2021-07-08T08:00:00Z,23193,3288,9763,0,39,5013
2021-07-08T07:00:00Z,24600,3295,9939,0,39,5014
2021-07-08T06:00:00Z,25529,3523,11039,1,40,5014
2021-07-08T05:00:00Z,27831,3366,11698,0,39,5013
2021-07-08T04:00:00Z,31466,3126,11804,0,39,5012
2021-07-08T03:00:00Z,34550,2763,11977,0,39,5010
2021-07-08T02:00:00Z,36610,1929,11978,404,39,5010
2021-07-08T01:00:00Z,36571,2093,12104,2566,40,5009
2021-07-08T00:00:00Z,36394,2585,12153,4245,78,5010
2021-07-07T23:00:00Z,36370,2676,12137,5137,103,5011
2021-07-07T22:00:00Z,36511,2366,12148,5120,103,5012
2021-07-07T21:00:00Z,35870,2269,12122,5139,85,5013
2021-07-07T20:00:00Z,35194,1806,12112,5398,71,5012
2021-07-07T19:00:00Z,33575,1479,12085,5411,39,5018
2021-07-07T18:00:00Z,31124,1492,11943,5296,39,5022
2021-07-07T17:00:00Z,29094,1289,12050,4882,39,5022
2021-07-07T16:00:00Z,26300,1285,12028,4927,40,5015
2021-07-07T15:00:00Z,23628,1112,11923,4980,40,5013
2021-07-07T14:00:00Z,23319,882,11391,3656,39,5012
2021-07-07T13:00:00Z,24673,843,11151,857,39,5012
2021-07-07T12:00:00Z,23928,1200,11188,8,39,5011
2021-07-07T11:00:00Z,22832,1027,11205,0,39,5011
2021-07-07T10:00:00Z,22014,1071,11146,0,39,5012
2021-07-07T09:00:00Z,21627,1462,11238,0,39,5013
2021-07-07T08:00:00Z,22294,1782,11151,0,39,5011
2021-07-07T07:00:00Z,22680,2590,11249,0,58,5010
